geoname_id,synonym,word_likelihood
6441055,Valcebollere,2.23E-08
6433752,Santans,1.00E-10
7162233,Village of Ballston Spa,1.00E-10
8581964,Cualac,8.10E-09
2421272,Faranah Prefecture,6.08E-09
5061095,City of Reile's Acres,2.03E-09
7161461,City of Seaford,2.03E-09
6323548,Palmitinho,6.08E-09
8132088,Danderyd,2.03E-09
4235992,Clay County,1.03E-07
5599930,Madison County,1.71E-06
6443565,Valliquerville,2.07E-06
5113098,Town of Cobleskill,1.00E-10
6429208,Leyrat,8.10E-09
6442995,Metz-Tessy,1.00E-10
6446196,Saclay,2.03E-09
7732979,Pikine Department,3.85E-08
6323679,Tres De Maio,2.03E-09
6458904,Bezirk Dorneck,1.00E-10
3040684,AD-03,1.00E-10
3689337,Bagado,4.15E-07
6449267,Bazens,1.22E-08
6791114,Amphoe Singhanakhon,1.00E-10
5185042,Borough of Columbia,1.00E-10
6359369,Torrejon de Velasco,2.03E-09
6556444,Seeshaupt,2.03E-09
4229782,Wayne County,8.10E-09
6425120,Omissy,2.80E-06
3670036,San Bernardo,1.00E-10
7171811,Town of Glen Allen,1.72E-07
7316028,Village of Lake Hallie,1.00E-10
6615067,Tresboeuf,1.00E-10
7163819,City of New Providence,1.00E-10
6430013,Torpes,1.00E-10
2929873,Epfenbach,6.08E-09
6558337,Dinkelsbuehl,6.08E-09
11495527,Litchfield,1.00E-10
7171519,Town of Clermont,1.84E-06
6319100,Sao Jose Do Calcado,1.62E-08
6536741,Marzabotto,1.00E-10
7172663,Village of Forest Hill,4.66E-08
6614795,Lamontjoie,1.01E-08
7163905,City of Monona,1.00E-10
7171868,City of Guy,2.03E-09
6452127,Albieres,1.00E-10
6538882,Palena,1.00E-10
11495270,Allman Town,5.87E-08
7174177,City of Kirbyville,2.03E-09
3613322,Comayagua,2.03E-09
8335103,Anzaldo Municipality,1.80E-07
2397466,Province de la Ngounie,1.00E-10
7530852,Powiat zgorzelecki,1.00E-10
6441915,Echavanne,2.03E-09
7533126,Krobia,1.00E-10
4035314,Gaga'emauga,4.05E-09
7173347,City of East Wenatchee,8.10E-09
5229834,City of Montrose,4.05E-09
924490,Ntchisi District,8.10E-09
6427880,Touzac,4.05E-09
6643358,Xing'an Qu,2.03E-09
6356091,Castellfollit del Boix,1.00E-10
6430325,Colletot,4.05E-09
6431410,Saint-Jean-de-Maruejols-et-Avejan,4.05E-09
6445355,Saint-Maurice-la-Clouere,1.00E-10
6432454,Saint-Sulpice-de-Pommiers,1.00E-10
6546705,Berrechid,2.03E-09
6360263,"Alameda de Gardon, La",6.08E-09
5762322,Town of Akaska,1.00E-10
7163807,City of New Castle,1.00E-10
6322369,Marilia,1.01E-08
7873286,Russbach am Pass Gschuett,4.86E-08
6452069,Amberieux-en-Dombes,1.00E-10
6555411,Baltmannsweiler,1.00E-10
6456475,Les Ecrennes,2.03E-09
7533612,HK-KKC,1.00E-10
6436402,Gennes-sur-Glaize,1.00E-10
6547562,Eichwalde,2.03E-09
6321257,Cascalho Rico,6.08E-09
6550188,Westhausen,2.03E-09
6355370,Villapalacios,1.01E-08
1822319,Srok Samraong,4.05E-09
1337284,BT-44,1.00E-10
1941243,Puyang Shi,4.15E-07
6613799,Saint-Sauveur,1.00E-10
6614605,Bettancourt-la-Longue,1.28E-07
5769502,Sully County,1.00E-10
11495222,Washington Gardens,2.03E-08
6447198,Barou-en-Auge,6.08E-09
6545730,Sidi Lamine,2.03E-09
6442817,Loisieux,1.00E-10
2596686,Bangui Prefecture,2.03E-09
3430103,Departamento de Paso de los Libres,1.00E-10
5059168,City of Fargo,1.00E-10
7164239,City of Syracuse,3.65E-08
4862538,City of Jefferson,1.70E-07
6457156,Sevremont,1.82E-08
6322129,Barrinha,1.00E-10
6431335,Monoblet,1.00E-10
6548332,Zempin,2.03E-09
5118238,Town of Gardiner,1.22E-08
6425086,Mont-Saint-Pere,6.08E-09
7117648,City of Goodnews Bay,1.00E-10
6614172,Gelos,1.00E-10
4951605,City of Southbridge Town,6.08E-09
4193705,Evans County,1.00E-10
5203096,Borough of New Alexandria,1.17E-07
7316646,Village of Bayville,2.03E-09
7174563,City of Thompson Falls,6.08E-09
5332921,Calif,1.00E-10
7163516,City of Elgin,2.20E-06
6555485,Moeglingen,2.43E-08
6435765,Coupeville,1.00E-10
6323004,Senges,1.05E-07
11495006,Cascade,2.03E-09
6558521,"Altdorf, Markt",5.81E-06
7165278,Village of Butlerville,1.00E-10
6440320,Bunus,1.00E-10
5199457,Borough of Madison,2.03E-09
6612241,Mauves,6.08E-09
7602459,"Hagenburg, Flecken",2.23E-08
4652809,Rhea County,1.00E-10
6614162,Eve,1.40E-07
6546274,Lahraouyine,2.35E-05
6537794,Calascibetta,1.00E-10
6555350,Saalstadt,1.01E-08
5262850,City of Middleton,4.05E-09
7873171,Bad Kreuzen,4.05E-09
6429582,Saint-Martin-de-Fressengeas,4.05E-09
6451316,Becordel-Becourt,2.03E-09
6454858,Gurgy,2.03E-09
6542224,Santa Croce del Sannio,1.00E-10
6537509,Guglionesi,1.22E-08
6546930,Ait Ammar,2.63E-08
6616536,Bayon-sur-Gironde,1.00E-10
9550890,Tuspa,2.03E-09
4959372,Town of Brooksville,1.00E-10
409419,Shusha City,2.03E-09
7165295,Village of Caledonia,4.05E-09
6427458,Saint-Loup-Hors,1.82E-08
6540960,Gamalero,4.05E-09
6557654,Lichtenau,1.82E-08
6548414,Glowe,7.09E-08
7287534,Waltensburg/Vuorz,8.10E-09
6321228,Capelinha,1.01E-08
6543669,Cesana Brianza,6.08E-09
6614121,Blandy,1.82E-08
8133050,Bjoerna,1.84E-07
7174936,Town of Quartzsite,1.00E-10
6439902,Souchez,2.03E-09
7175910,Town of Wright City,3.85E-08
7163392,City of Holcomb,1.00E-10
7174569,City of Three Rivers,2.03E-09
6440119,Orbeil,2.03E-09
6693563,XIV Región,2.03E-09
7531683,Lubaczow,1.00E-10
6429250,Sagnat,8.10E-09
6432322,Naujan-et-Postiac,1.00E-10
1905624,Huyen GJuc Pho,2.03E-09
6359154,Villarejo,1.00E-10
3175639,Idro,3.04E-08
8132004,Sala,4.05E-08
6323665,Tapes,1.92E-06
3077928,Okres Ceska Lipa,1.10E-05
2791734,Marchin,1.00E-10
6542138,Chatillon,2.23E-08
6541580,Anoia,2.29E-07
2801284,Bouillon,9.11E-08
6321818,Sao Jose Do Alegre,8.06E-07
6612237,Val Buech-Meouge,1.00E-10
6557336,Toenning,1.00E-10
6362344,Villarmentero de Esgueva,1.00E-10
2715566,Falkopings Kommun,2.03E-09
5206926,Borough of Port Allegany,1.00E-10
6434174,Yvoy-le-Marron,1.00E-10
6443528,Sept-Meules,2.03E-09
6612739,Monfaucon,2.03E-09
6546046,Moqrisset,2.03E-09
2375742,Wilaya du Trarza,1.00E-10
2866334,Nettetal,1.00E-10
6319745,Mirinzal,2.23E-08
6616726,Saint-Maurice-Crillat,2.03E-09
6321283,Conceicao Das Pedras,2.03E-09
6359967,Sariego,1.00E-10
6428516,Bure-les-Templiers,1.42E-08
6613995,Saint-Hilaire,2.03E-09
1876101,KP-07,2.73E-07
6618235,Bonac-Irazein,3.04E-08
2523532,Samo,1.00E-10
6424863,Cuiry-les-Chaudardes,4.01E-07
7163112,City of Chase,1.00E-10
6539945,Bondeno,1.00E-10
6550818,Dohna,3.24E-08
6355425,Callosa de Segura,1.32E-07
6434715,Saint-Jean-de-la-Ruelle,8.10E-09
11239574,Alajuelita,8.10E-09
6362358,Munitibar-Arbatzegi Gerrikaitz,6.08E-09
6440555,Parbayse,2.03E-09
1703774,Delfin Albano (Magsaysay),1.00E-10
6543606,Carinaro,1.00E-10
7532926,Pawlowice,1.01E-08
6357554,Vellisca,1.00E-10
4680611,Cherokee County,4.05E-09
1261260,Nizamabad,9.17E-07
6430566,Saint-Benoit-des-Ombres,2.13E-07
7871606,Neckenmarkt,1.00E-10
6543928,Odsherred Kommune,1.62E-08
6358879,Mollerussa,1.00E-10
7532001,Platerowka,1.62E-08
6449126,Augerville-la-Riviere,2.03E-09
7532511,Dubiecko,1.00E-10
567293,RU-DA,8.10E-09
6548305,Neuenkirchen,1.00E-10
3688672,Bojaya,3.44E-08
9782166,Ballaugh,2.03E-09
7873608,Lans,5.67E-08
7530901,Powiat opatowski,7.59E-07
8631704,Goeynuecek Ilcesi,1.00E-10
6357170,Santa Cruz de los Canamos,1.00E-10
7164030,City of Lamar Heights,1.00E-10
3701851,Corregimiento Rio Iglesias,1.00E-10
6430243,Saou,1.00E-10
6449186,Chevry-sous-le-Bignon,4.05E-09
7166781,Village of Rockdale,6.08E-09
6441782,Saint-Mamert,1.00E-10
6448113,Bastelica,1.00E-10
6429595,Sainte-Nathalene,8.10E-09
6533978,Soller,1.00E-10
8133713,Dimos East Mani,3.65E-08
8404435,Srok Sresen,1.00E-10
5181433,Borough of Bradford Woods,1.00E-10
2392716,Mono,1.00E-10
6357573,Villarejo-Periesteban,4.64E-06
6616045,Beynat,2.03E-09
6434704,Saint-Cyr-en-Val,2.03E-09
6454911,Barles,6.08E-09
6357829,Angon,1.00E-10
6536767,Montecalvo in Foglia,4.05E-09
6426548,Saint-Benoist-sur-Vanne,1.42E-08
6612384,Devecey,1.00E-10
6430143,Montjoyer,1.00E-10
7732455,Bueyuekcekmece,4.05E-09
6538677,Magliano Romano,1.00E-10
6553372,Burglahr,1.82E-08
6357175,Terrinches,1.00E-10
1862598,Hino Cho,4.05E-09
6437610,Hunting,1.00E-10
6428183,Germigny-l'Exempt,2.92E-05
6536725,Fiumalbo,2.03E-09
6433908,Nousse,1.82E-08
6618391,Haucourt,2.03E-09
6547521,Schiffweiler,2.03E-09
2780393,Politischer Bezirk Eferding,4.05E-09
6448158,Casalta,1.00E-10
6319779,Raposa,4.05E-09
6456505,Le Perray-en-Yvelines,5.87E-08
6425665,Roquebrune-Cap-Martin,1.00E-10
7165837,Village of Benton Ridge,2.43E-08
6553473,Brauweiler,4.05E-09
6323811,Cana Brava Do Norte,1.05E-07
6542451,Casarza Ligure,1.00E-10
6548712,Bretnig-Hauswalde,6.08E-09
6617053,Mandres-aux-Quatre-Tours,1.00E-10
6540175,Oltre il Colle,1.00E-10
3853854,Departamento de Independencia,2.03E-08
6361693,Camarenilla,1.00E-10
7171422,Town of Montreat,2.03E-09
6617727,Bermesnil,1.00E-10
6539558,Romagnano Sesia,1.00E-10
6455351,Amance,1.82E-08
6537063,Rapallo,1.22E-08
6360234,As Neves,2.19E-07
5173263,City of Struthers,8.10E-09
6322193,Cerqueira Cesar,6.08E-09
6557630,Nieheim,1.00E-10
6360799,Collado Hermoso,7.09E-08
6433611,Louvenne,2.03E-09
7602420,Frankenberg/Sa.,1.00E-10
6437725,Montbronn,2.79E-07
7174483,City of Splendora,4.05E-09
6541490,Olgiate Comasco,1.00E-10
6440825,Maubourguet,2.43E-08
6451082,Authieux-Ratieville,8.10E-09
11154122,Muse,1.00E-10
4037892,State of Koror,7.54E-06
11239581,San Juan de Mata,1.01E-08
2795802,Heusden-Zolder,1.00E-10
2112102,Kunimi Machi,5.06E-08
1730522,City of Antipolo,1.00E-10
7170785,City of Saraland,4.05E-09
3186780,Grad Zapresic,6.08E-09
6430958,Lesneven,1.00E-10
6444807,Vismes,1.62E-08
6537550,Giovinazzo,6.08E-09
6540570,Maccagno,8.91E-08
3671773,Pradera,2.63E-08
7167238,Village of Ottoville,4.46E-08
6425538,Moustiers-Sainte-Marie,1.00E-10
6449377,Laubert,1.62E-08
6431766,Pradere-les-Bourguets,2.03E-09
6534022,Bordils,1.00E-10
4955280,Town of Weston,2.03E-09
6556315,Hoehenkirchen-Siegertsbrunn,2.63E-08
6451499,Mazaugues,1.00E-10
6441257,Obenheim,1.00E-10
7174294,Town of Big Sandy,2.03E-09
11495214,Marverley,4.05E-09
6438748,Heilles,1.00E-10
7170851,City of Spring Valley,2.03E-09
6443437,Saint-Clair-sur-les-Monts,2.03E-09
6547838,Kriesow,1.00E-10
6543460,Priocca,1.00E-10
6447946,Bazincourt-sur-Epte,1.82E-08
6426679,Fonters-du-Razes,2.03E-09
6434264,Saint-Genest-Lerpt,1.00E-10
6454981,Chaumont,6.08E-09
6433550,Essia,4.31E-07
6617415,Kirrwiller,1.00E-10
5105635,City of Union City,1.00E-10
7167731,Village of West Elkton,1.01E-08
205413,South Kivu Province,1.00E-10
7171977,Town of Trent Woods,4.05E-09
6546064,Tassousfi,1.00E-10
6451557,Lagarde-d'Apt,1.00E-10
7531796,Wysokie Mazowieckie,2.03E-09
2761523,Wels-Land,2.84E-08
3508718,Provincia Duarte,1.01E-08
6441693,Lancie,1.00E-10
4755976,Dinwiddie County,2.35E-07
5274341,Town of Springfield,8.91E-08
7871944,Winzendorf-Muthmannsdorf,9.11E-08
7839376,Moreton Bay,2.23E-08
6546604,Ghmate,5.47E-07
6425010,Longpont,1.00E-10
6550448,Knau,1.01E-08
2724776,Askersunds Kommun,1.62E-08
1619370,Amphoe Bang Pahan,1.00E-10
2647043,Hertfordshire,1.00E-10
6545830,Skoura Lhadra,4.89E-06
2780359,Eggendorf,1.00E-10
6435077,Saint-Quentin-du-Dropt,3.44E-08
6442310,Marly-sur-Arroux,1.00E-10
6432114,Saint-Ost,2.03E-09
6616262,Roche-Saint-Secret-Beconne,1.00E-10
4268899,Butler County,1.00E-10
3194943,Modrica,1.60E-06
2595345,Ebonyi State,2.84E-08
7173447,City of Fortuna,4.66E-08
7873125,Liebenau,4.05E-09
6446260,Epiais-Rhus,6.08E-08
6539863,San Luca,1.00E-10
3576441,Soufriere,2.23E-07
6425663,Rimplas,5.87E-08
8299755,Tas-Sliema,2.03E-09
7318086,City of Marshallville,2.03E-09
6431548,Escanecrabe,1.00E-10
6453913,Gallardon,2.03E-09
4335053,City of New Orleans,1.22E-08
6430724,Ecluzelles,7.15E-07
6447129,Gemenos,1.00E-10
7531110,Rozprza,1.00E-10
5190669,Fulton County,1.00E-10
6446206,Saintry-sur-Seine,1.49E-06
858787,Wojewodztwo Mazowieckie,1.00E-10
6545948,Meskala,1.00E-10
7165263,Village of Bureau Junction,1.00E-10
6552368,Mariental,1.00E-10
6455391,Chaville,3.04E-08
6539179,Mazzarino,5.67E-08
6436213,Lachapelle-en-Blaisy,6.28E-08
7872976,Gaaden,1.00E-10
6542168,Credera Rubbiano,1.62E-08
6538847,Introdacqua,1.62E-08
2930044,Ennepe-Ruhr-Kreis,2.03E-09
2130386,Engaru Cho,4.05E-09
6450266,Avesnes-le-Comte,1.00E-10
7163588,City of Forsyth,6.08E-09
6555113,Jettenbach,4.05E-09
6618298,Hoedic,1.00E-10
6319549,Divinopolis Do Tocantins,2.03E-09
7384009,Osaki Cho,1.00E-10
7839704,Cabonne,1.00E-10
3035638,Arrondissement d'Avranches,2.43E-08
5345659,El Dorado County,1.00E-10
6547971,Schossin,1.98E-07
6556959,Waldaschaff,1.00E-10
863871,Opstina Krusevo,2.03E-09
7164003,City of La Grange,1.00E-10
6435001,Meilhan-sur-Garonne,1.00E-10
6441573,Ranspach-le-Bas,4.05E-09
7532121,Jozefow nad Wisla,1.00E-10
6431942,Labrihe,1.00E-10
7163693,City of Greenleaf,1.00E-10
6643274,Cuiluan Qu,1.00E-10
6446595,Chateauneuf-Val-Saint-Donat,1.00E-10
1854525,Oi-cho,1.00E-10
7287034,Saint-Maurice,1.00E-10
7161462,City of Seat Pleasant,3.44E-07
6551300,Bargenstedt,2.03E-09
6551934,Wapelfeld,6.08E-09
6323960,Diorama,2.03E-09
7287634,Ziefen,4.23E-07
6551358,Norderwoehrden,4.05E-09
6429302,Saint-Pardoux-les-Cards,1.00E-10
6553613,Meckenbach,1.00E-10
7173558,City of Gunter,1.00E-10
7164176,City of Smolan,1.00E-10
6436186,Fresnes-sur-Apance,1.00E-10
6454251,Reims,1.00E-10
5130404,Town of Palermo,2.06E-06
8132776,OEstra Torsas,1.01E-08
6550961,Nordhausen,1.00E-10
6355757,Navalacruz,2.61E-07
7174719,City of Winfield,2.03E-09
6356838,Pescueza,6.08E-09
5087647,Town of Hopkinton,2.03E-09
6558472,Hinte,2.84E-08
6547931,Gallin,1.01E-08
6555864,Hilzingen,1.62E-08
6613947,Serre-les-Sapins,4.05E-09
6543203,Sommo,1.00E-10
7173469,City of Gainesville,1.62E-08
1337166,BD-E,4.05E-08
6424933,Gernicourt,1.00E-10
7290646,North Warwickshire District,1.00E-10
7163160,City of Andover,5.67E-08
6448392,Ayguemorte-les-Graves,2.03E-09
6550904,Bad Duerrenberg,2.03E-09
7533062,Wolow,1.00E-10
6450199,Breel,6.08E-09
6542297,Bedizzole,1.00E-10
7839466,Victor Harbor,8.10E-09
6541811,Garda,1.24E-07
8132807,Karesuando,1.96E-06
6451185,Champdeuil,3.44E-08
9846654,Kabupaten Toli-Toli,2.03E-09
6446111,Bruyeres-le-Chatel,1.00E-10
7171523,Town of Clio,1.00E-10
6559237,Muehlenbecker Land,2.03E-09
7174981,Town of Rocksprings,1.00E-10
6321159,Barra Longa,2.03E-09
443188,TR-71,2.03E-09
7872224,Grossarl,8.65E-07
6361809,"Romeral, El",1.00E-10
6320067,Guaiuba,1.00E-10
6426688,Galinagues,1.00E-10
5248361,Town of Chase,1.00E-10
6432539,Lodeve,6.08E-09
1610184,Amphoe Kaset Wisai,1.00E-10
2652418,Cookstown District,1.00E-10
6356005,Valencia del Mombuey,2.43E-08
6441440,Gommersdorf,2.03E-09
6442689,Saint-Denis-des-Coudrais,1.00E-10
5181401,Borough of Braddock Hills,1.00E-10
1846265,Jeju Island,1.00E-10
7873351,Georgsberg,1.50E-07
2152274,State of Queensland,4.05E-09
6362836,Luesia,4.68E-07
1258741,Ramanathapuram,2.03E-09
6432571,Octon,1.36E-07
6615737,Serres,3.04E-08
2293545,Departement d'Abengourou,5.73E-07
6356797,Huelaga,1.00E-10
3600360,Victoria,1.00E-10
11351479,Odsan,7.79E-05
1800142,Nanchuan Qu,1.00E-10
8133579,Obcina Apace,1.00E-10
5229591,Town of Marvin,1.00E-10
6554384,Breit,2.03E-09
6539742,Pitigliano,1.76E-07
1687040,Sebaste,1.36E-07
5246127,Town of Black Wolf,1.54E-07
7286212,Knutwil,1.00E-10
7285079,Andwil (SG),4.05E-09
6555105,Herren-Sulzbach,1.00E-10
6447743,Antonne-et-Trigonant,1.00E-10
6428255,Quincy,2.03E-09
6618442,Arras,8.35E-06
5263017,Village of Milltown,1.39E-06
6612613,Pontmain,6.08E-09
7872009,Gmunden,1.01E-08
6362755,"Burgo de Ebro, El",9.32E-08
7169624,City of Black Rock,2.03E-09
6540715,Bellante,1.00E-10
3670205,San Andres y Providencia,1.01E-08
7175973,Village of Pleak,1.01E-08
2194371,FJ-W,1.00E-10
6553907,Horn,1.00E-10
3026193,Arrondissement de Chateau-Thierry,2.53E-05
8133023,Indal,1.00E-10
6548010,Mildenitz,1.42E-08
7290580,Pendle District,1.00E-10
6456730,La Boissiere,1.82E-08
6617827,Saint-Julien,1.00E-10
6447602,Bezouotte,7.90E-08
7166379,Village of Dalton City,1.00E-10
779143,Kvalsund,1.00E-10
9882965,Kuzminki District,4.86E-08
11054534,Drenovci,4.05E-09
6613980,Saint-Maudez,1.01E-08
6320872,Inhambupe,1.00E-10
6548545,Tirpersdorf,2.03E-09
8131596,Othem-Boge,1.00E-10
7382782,Amphoe Phaya Mengrai,1.00E-10
6613756,Malleval,1.00E-10
6617262,Saint-Fraimbault,6.08E-09
7839547,Greater Bendigo,1.00E-10
6425334,Voulpaix,2.84E-08
6453389,Tonsberg,1.00E-10
6323077,Bom Jardim Da Serra,1.62E-08
6456308,La Motte-Fouquet,1.00E-10
6618100,L'Epine-aux-Bois,1.00E-10
6430273,Villeperdrix,1.00E-10
1820661,Kiulap,2.03E-09
6536562,Mezzana Bigli,2.03E-09
3700079,Corregimiento Villa Carmen,1.62E-08
4269795,City of Coffeyville,1.00E-10
6554982,Sankt Alban,4.05E-09
7166397,Village of Dawson,1.00E-10
6321483,Jaiba,1.00E-10
6444609,Mericourt-sur-Somme,4.05E-09
6535960,Calatafimi-Segesta,1.00E-10
1680579,Turtle Islands,1.00E-10
310858,Kahramanmaraş,4.05E-08
6361599,Rodenas,1.90E-07
7532895,Zywiec,1.00E-10
1696164,Palayan City,1.42E-08
8347543,Inkwanca,2.23E-08
5017805,Beltrami County,4.05E-09
7175472,Town of Oak Ridge,3.08E-07
7169595,City of Bearden,1.00E-10
3704927,Corregimiento Los Valles,1.00E-10
6456789,Les Breseux,1.00E-10
6540200,Vione,1.00E-10
5002700,City of Mount Morris,1.22E-08
6433362,Sainte-Luce,2.03E-09
6614098,Avrainville,1.82E-08
7172345,Town of Pittsboro,2.03E-09
6425913,Dommery,6.08E-09
6541303,Amaroni,1.00E-10
1861790,Ikeda-cho,2.03E-09
6320789,Canarana,1.00E-10
3684712,El Carmen de Atrato,6.08E-09
2754446,Gemeente Helmond,1.00E-10
5205494,Borough of Pennsbury Village,1.00E-10
5276353,Town of Troy,1.00E-10
6437473,Destry,2.23E-08
7285333,Brienz/Brinzauls,1.52E-07
2838633,Kreis Schleswig-Flensburg,1.70E-07
6454486,Randan,2.03E-09
6425077,Montigny-les-Conde,1.01E-08
8632024,Bogazkale Ilcesi,1.00E-10
6321469,Itau De Minas,1.00E-10
6442254,Etrigny,1.00E-10
6445008,Montech,1.00E-10
2749814,Gemeente Noordwijk,1.22E-08
8133762,Chania,1.00E-10
1337286,Paro District,8.53E-07
6427623,Saint-Bonnet-de-Condat,6.08E-09
6321887,Tombos,1.00E-10
7521599,Marakei,1.42E-08
6356620,Torrelara,1.42E-08
6557256,Oberrieden,1.00E-10
6542736,Terranova dei Passerini,1.42E-08
7442277,Damana Division,1.22E-08
2240444,AO-LUA,1.00E-10
7532983,Makow Podhalanski,1.00E-10
6441807,Vaux-en-Beaujolais,4.05E-09
3670361,Salazar,1.00E-10
6430754,Gohory,2.89E-06
6535906,Lauregno,1.22E-08
5127350,Town of Montezuma,2.03E-09
6448170,Corscia,1.62E-08
7173001,City of Belen,4.05E-09
6543935,AEro Kommune,1.00E-10
6320021,Socorro Do Piaui,1.00E-10
8133212,Essunga,1.00E-10
5201014,Borough of Middleport,1.01E-08
1808520,CN-41,1.00E-10
6430639,Saint-Thurien,1.54E-07
6323380,Capao Do Leao,1.42E-08
6449284,Brugnac,1.00E-10
3658766,Provincia de Cotopaxi,1.00E-10
6453807,Sainte-Trephine,1.00E-10
8132722,Raettvik,1.00E-10
11351641,Chalon,1.00E-10
4243907,Marion County,1.80E-07
4966378,Town of Hampden,2.20E-06
7172040,Town of Wagram,2.03E-09
6322154,Brejo Alegre,1.00E-10
6447631,Brehand,2.03E-09
6542111,Brembate,1.00E-10
6448389,Auriolles,2.63E-08
7172819,City of Castroville,2.03E-09
7173537,City of Grants,4.05E-09
7286901,Ried bei Kerzers,1.01E-08
6552833,Stoetze,1.42E-08
6438417,Preseau,2.03E-09
2644502,Limavady District,1.00E-10
6443759,Mormant,1.00E-10
6538006,Monte Marenzo,1.42E-08
6550577,Voelklingen,1.01E-08
6355498,Sella,1.00E-10
6537048,Vasia,3.36E-07
7732202,Merkez,1.62E-08
7286761,Ostermundigen,4.86E-08
5248627,Town of Christiana,2.03E-08
6555777,Appenweier,1.00E-10
6361613,Seno,4.05E-09
6425497,Ussel-d'Allier,1.13E-07
6455853,Le Gres,1.00E-10
6550491,Gauern,2.03E-09
3908600,Departamento de Pando,2.03E-09
8030544,Central Eleuthera District,1.00E-10
6616966,Val-de-Vesle,1.00E-10
7872002,Sandl,2.03E-09
6455972,La Ferte,2.03E-09
6538289,Trichiana,8.10E-09
11494968,Cumberland,1.82E-08
7164806,Town of Owensville,1.22E-05
5268277,Town of Radisson,1.00E-10
7170434,City of McRae,4.05E-09
6558231,Traunreut,1.00E-10
3333153,Havering,2.23E-08
2505569,DZ-05,5.61E-07
7171219,Town of Lake Park,1.82E-08
6320071,Ibicuitinga,2.03E-09
6546938,Oulad M Hammed,2.03E-09
6551963,Havetoft,1.00E-10
7173302,City of Deport,4.05E-09
7286291,Lavin,1.00E-10
6536699,Doberdo del Lago,6.20E-07
3333178,Nottingham,1.00E-10
6437249,Verdun,1.29E-05
5227535,Edmunds County,1.87E-06
6545996,Ouaouzgane,3.44E-08
1608607,Amphoe Mueang Uthai Thani,1.00E-10
7286952,Rossa,1.00E-10
2293267,Departement d'Agboville,6.48E-07
6426109,Sedan,1.00E-10
6555733,Boetzingen,6.87E-06
6440265,Vensat,1.00E-10
6442648,Oize,1.00E-10
7873467,Kitzeck im Sausal,1.00E-10
6616977,Charmes,2.03E-09
4627625,Hardin County,5.67E-08
6433571,Geruge,6.42E-07
3137966,Sogn og Fjordane,2.03E-09
6362619,San Cebrian de Castro,4.66E-07
6324236,Alegre,1.00E-10
5253759,Town of Franklin,1.82E-06
1606511,Amphoe Sapphaya,6.68E-08
6436277,Occey,1.00E-10
5125956,Town of Marathon,1.00E-10
6455736,La Coucourde,4.25E-08
6431403,Saint-Hilaire-de-Brethmas,2.03E-09
3146682,Lyngdal,2.03E-09
6553904,Henau,8.91E-08
1733041,Perak,6.08E-09
7169767,City of Clewiston,1.97E-06
3200915,Opcina Dvor,1.00E-10
6360005,Boadilla de Rioseco,1.00E-10
6552416,Heere,2.03E-09
6557266,Wolfertschwenden,8.10E-08
8632477,Emirdag Ilcesi,1.00E-10
6424530,Frans,1.00E-10
6437583,Hellering-les-Fenetrange,1.82E-06
9532928,Haftkel,1.00E-10
1786424,Yixing Shi,1.00E-10
6441400,Waldolwisheim,1.00E-10
5173950,City of Tiffin,4.05E-09
9072583,Teshio-cho,2.03E-09
6425347,Droiturier,1.00E-10
6549930,Kutzleben,2.03E-09
6432091,Saint-Aunix-Lengros,1.00E-10
8132259,Holm,1.00E-10
7169564,City of Hallandale Beach,2.67E-06
6447324,Boisbreteau,4.05E-09
6358654,Pobladura de Pelayo Garcia,2.03E-09
6555097,Glan-Muenchweiler,1.00E-10
6554081,Oberwallmenach,1.00E-10
6617109,Cousances-les-Triconville,1.00E-10
8133838,Dimos Topeiros,1.00E-10
1905615,Huyen Son Tinh,1.00E-10
